Temperature8,Execution1
Time(s),Temperature8(C)
326.5000,25.81
327.0000,25.81
327.5000,25.81
328.0000,25.81
328.5000,25.81
329.0000,25.82
329.5000,25.82
330.0000,25.82
330.5000,25.82
331.0000,25.82
331.5000,25.82
332.0000,25.82
332.5000,25.83
333.0000,25.82
333.5000,25.83
334.0000,25.83
334.5000,25.83
335.0000,25.83
335.5000,25.83
336.0000,25.84
336.5000,25.83
337.0000,25.84
337.5000,25.84
338.0000,25.84
338.5000,25.84
339.0000,25.84
339.5000,25.84
340.0000,25.84
340.5000,25.84
341.0000,25.85
341.5000,25.85
342.0000,25.86
342.5000,25.85
343.0000,25.85
343.5000,25.85
344.0000,25.85
344.5000,25.86
345.0000,25.86
345.5000,25.86
346.0000,25.86
346.5000,25.86
347.0000,25.86
347.5000,25.86
348.0000,25.86
348.5000,25.86
349.0000,25.87
349.5000,25.86
350.0000,25.86
350.5000,25.87
351.0000,25.87
351.5000,25.87
352.0000,25.87
352.5000,25.87
353.0000,25.88
353.5000,25.87
354.0000,25.87
354.5000,25.88
355.0000,25.88
355.5000,25.88
356.0000,25.87
356.5000,25.87
357.0000,25.88
357.5000,25.89
358.0000,25.87
358.5000,25.87
359.0000,25.88
359.5000,25.88
360.0000,25.88
360.5000,25.88
361.0000,25.88
361.5000,25.88
362.0000,25.88
362.5000,25.89
363.0000,25.88
363.5000,25.89
364.0000,25.89
364.5000,25.89
365.0000,25.89
365.5000,25.89
366.0000,25.89
366.5000,25.89
367.0000,25.90
367.5000,25.89
368.0000,25.89
368.5000,25.89
369.0000,25.89
369.5000,25.89
370.0000,25.90
370.5000,25.90
371.0000,25.90
371.5000,25.90
372.0000,25.90
372.5000,25.90
373.0000,25.91
